File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak
2004.03.04.12.52,-0.0024096191406250004,0.08343725090816906,0.662,-0.564,0.08347203785409593,1.226,-0.0015874023437500002,0.09645871686918221,0.442,-0.549,0.09647177777075532,0.9910000000000001,-0.0014136718750000002,0.07427946706285886,0.413,-0.486,0.07429291820431137,0.899,-0.0029947265624999998,0.0563912139890569,0.254,-0.261,0.05647067736749534,0.515
2004.03.04.13.02,-0.0024169433593749998,0.08285310818061202,0.615,-0.432,0.08288835352684129,1.047,-0.002182958984375,0.09710744126511063,0.676,-0.576,0.09713197444191267,1.252,-0.001201904296875,0.07355053140665795,0.33,-0.361,0.07356035103328848,0.6910000000000001,-0.0033690429687499995,0.05594141343383018,0.273,-0.266,0.0560427710547935,0.539
2004.03.04.13.12,-0.0008642089843750002,0.08143322230862353,0.471,-0.5,0.0814378078826682,0.971,-0.002383544921875,0.09465779553011484,0.532,-0.452,0.0946878003811242,0.984,-0.0022640136718749997,0.07177129253083497,0.417,-0.437,0.07180699262225877,0.854,-0.002441015625,0.0551749502412531,0.237,-0.256,0.055228920787991596,0.493
2004.03.04.13.22,-0.002519921875,0.08399306608282553,0.803,-0.442,0.08403085835721304,1.245,-0.0022810546875,0.0966735168483341,0.593,-0.776,0.09670042435435586,1.369,-0.0019689453125000004,0.07264516926566855,0.771,-0.444,0.07267184711620622,1.215,-0.0030568359375,0.05582341799136549,0.295,-0.413,0.05590705002222439,0.708
2004.03.04.13.32,-0.00152431640625,0.08232381278159975,0.535,-0.483,0.08233792377395881,1.018,-0.0020797363281250003,0.09302528553860961,0.457,-0.41,0.09304853063178577,0.867,-0.0019060058593749999,0.0704107806400121,0.315,-0.334,0.07043657351597872,0.649,-0.0034713378906249997,0.05505614462797033,0.283,-0.303,0.05516547152020796,0.586
2004.03.04.13.42,-0.00293330078125,0.0794351761587426,0.432,-0.522,0.07948931667113354,0.954,-0.00210732421875,0.09401947212020534,0.593,-0.452,0.09404308562103329,1.045,-0.0026996093749999998,0.07163615000911665,0.364,-0.352,0.07168699937161724,0.716,-0.003027587890625,0.05436226117519548,0.251,-0.273,0.05444650336353681,0.524
2004.03.04.13.52,-0.0015084960937500002,0.08141650622822218,0.613,-0.583,0.08143047983940044,1.196,-0.0025682128906250002,0.09477506076957457,0.459,-0.574,0.09480985107744937,1.033,-0.0016788085937500003,0.06963295623404948,0.308,-0.408,0.06965319082560037,0.716,-0.00309853515625,0.055827366771743166,0.398,-0.383,0.055913288230806546,0.781
2004.03.04.14.02,-0.0022057128906250003,0.08044660567014159,0.41,-0.603,0.08047683848911515,1.013,-0.0017805175781250003,0.09458189356921526,0.586,-0.588,0.09459865133279848,1.174,-0.00212880859375,0.06892823990210707,0.366,-0.352,0.06896110557431087,0.718,-0.00330234375,0.055708022614066426,0.31,-0.269,0.05580581741908723,0.579
2004.03.04.14.12,-0.002298876953125,0.08234386491161631,0.654,-0.476,0.08237594869759088,1.13,-0.001619482421875,0.09359410205132913,0.42,-0.557,0.09360811215973419,0.9770000000000001,-0.002790869140625,0.07170086762780861,0.325,-0.332,0.0717551626654182,0.657,-0.0038628906249999996,0.056192362396007944,0.303,-0.254,0.0563249812749636,0.5569999999999999
2004.03.04.14.22,-0.002187890625,0.08140796033378302,0.469,-0.486,0.08143735550159859,0.955,-0.0014407714843750002,0.09380220842007365,0.405,-0.481,0.09381327265879345,0.886,-0.0021066406249999996,0.06937793599392461,0.374,-0.505,0.06940991238648843,0.879,-0.0030265136718750003,0.05482275622184257,0.276,-0.315,0.05490623265864837,0.591
2004.03.04.14.32,-0.001880908203125,0.08048152342038384,0.452,-0.464,0.08050349947508105,0.916,-0.0015031738281250002,0.09339105863880554,0.513,-0.447,0.0934031550068539,0.96,-0.0019539062500000003,0.07012773170631188,0.42,-0.388,0.07015494639657456,0.808,-0.0032484375000000005,0.05511978165404725,0.273,-0.264,0.05521542063392482,0.537
2004.03.04.14.42,-0.0022740234375000002,0.08142936097701155,0.435,-0.496,0.08146110735632527,0.931,-0.0016803222656249998,0.0934243788001452,0.649,-0.452,0.09343948863895486,1.101,-0.002272802734375,0.0697334107635285,0.32,-0.378,0.06977043936356124,0.698,-0.00391962890625,0.05546719087121268,0.229,-0.259,0.055605510103821996,0.488
2004.03.04.14.52,-0.0022488281250000004,0.08191391011605849,0.662,-0.571,0.08194477346626507,1.233,-0.001838330078125,0.09533713557411395,0.471,-0.522,0.09535485764738534,0.993,-0.0021317871093750004,0.07136932076607516,0.417,-0.4,0.07140115169162627,0.817,-0.003378076171875,0.05596601820009965,0.276,-0.266,0.0560678748642828,0.542
2004.03.04.15.02,-0.001809716796875,0.08117829692665388,0.605,-0.425,0.08119846652983587,1.03,-0.0020535156250000002,0.09357194428444687,0.5,-0.691,0.09359447464243682,1.1909999999999998,-0.0013734375,0.07188546797073171,0.364,-0.361,0.07189858716231842,0.725,-0.0028361816406249998,0.05579239707834982,0.3,-0.291,0.055864438581685175,0.591
2004.03.04.15.12,-0.0019940429687499996,0.08219469172231426,0.608,-0.471,0.0822188759026022,1.079,-0.0019574218750000004,0.09434516624679042,0.61,-0.667,0.09436546982096392,1.2770000000000001,-0.002160498046875,0.07114223464949512,0.522,-0.491,0.07117503286078887,1.013,-0.0038358398437499997,0.056328639514620804,0.269,-0.349,0.056459094013940746,0.618
2004.03.04.15.22,-0.001797314453125,0.08201763507618934,0.535,-0.383,0.08203732566785911,0.918,-0.00115068359375,0.0911994838205901,0.454,-0.388,0.09120674274347812,0.8420000000000001,-0.0017520507812499998,0.06873956061148428,0.344,-0.388,0.06876188533628205,0.732,-0.00268359375,0.054848451404392096,0.237,-0.229,0.05491406283344004,0.46599999999999997
2004.03.04.15.32,-0.0021724609375,0.08178065678160874,0.54,-0.469,0.08180950684459752,1.009,-0.002268115234375,0.09461428965848906,0.679,-0.449,0.09464147164059145,1.1280000000000001,-0.0025013671875,0.06929017758000261,0.403,-0.559,0.06933531240915411,0.9620000000000001,-0.0032390136718750003,0.055967207120377935,0.293,-0.317,0.05606085517026899,0.61
2004.03.04.15.42,-0.0021092773437499995,0.0819709580327441,0.452,-0.491,0.08199809151266114,0.9430000000000001,-0.0014501953124999999,0.0939639125166178,0.54,-0.493,0.09397510267020197,1.033,-0.0017638183593750001,0.07093769018056978,0.322,-0.361,0.07095961487606436,0.683,-0.002692822265625,0.05570425206822303,0.244,-0.247,0.055769301503913196,0.491
2004.03.04.15.52,-0.0018065429687499999,0.08136879222290669,0.444,-0.408,0.08138884410846796,0.852,-0.002122021484375,0.09419147668806996,0.459,-0.503,0.09421537696076673,0.962,-0.0017250976562500002,0.07095805329304701,0.417,-0.42,0.07097902006270938,0.837,-0.0032779785156249997,0.05560311299927798,0.259,-0.266,0.055699652766955154,0.525
2004.03.04.16.02,-0.0017215332031250002,0.08137410620904639,0.601,-0.532,0.0813923143662264,1.133,-0.0018812988281249998,0.09263030582113055,0.461,-0.549,0.09264940821072133,1.01,-0.001379541015625,0.06964353322528828,0.454,-0.374,0.06965719527454163,0.8280000000000001,-0.0033065429687500003,0.056213446249281054,0.266,-0.315,0.05631060970745211,0.581
2004.03.04.16.12,-0.002826708984375,0.08334824638408435,0.398,-0.5,0.08339616573311015,0.898,-0.0015344238281249996,0.0964519805768008,0.491,-0.562,0.09646418513454554,1.053,-0.002190185546875,0.07029067724793513,0.542,-0.457,0.07032479093963327,0.9990000000000001,-0.0033999023437499996,0.05637539616676067,0.266,-0.315,0.05647782422248798,0.581
2004.03.04.16.22,-0.0022137207031250002,0.08037168646712865,0.405,-0.605,0.0804021675387043,1.01,-0.00143056640625,0.0929444840352014,0.53,-0.593,0.09295549275224407,1.123,-0.0018888671875,0.06924395740986528,0.33,-0.476,0.06926971529486209,0.806,-0.0027224121093750004,0.054914992417632216,0.271,-0.344,0.05498243283014925,0.615
2004.03.04.16.32,-0.0015412597656250001,0.08115824059441987,0.476,-0.41,0.08117287415169476,0.8859999999999999,-0.0020931152343750003,0.09286439927021954,0.5,-0.469,0.09288798513910787,0.969,-0.00231748046875,0.06886863831143107,0.308,-0.378,0.06890761974262172,0.6859999999999999,-0.00297392578125,0.05572270828461783,0.251,-0.281,0.055802011192474056,0.532
2004.03.04.16.42,-0.002569921875,0.08029021148402928,0.508,-0.457,0.08033132986944602,0.9650000000000001,-0.0016706542968749998,0.09104592321967778,0.681,-0.498,0.09106124983055705,1.179,-0.00146767578125,0.06743523535113993,0.491,-0.398,0.0674512048748019,0.889,-0.0027435546875,0.05398518729002611,0.237,-0.298,0.054054856757395076,0.5349999999999999
2004.03.04.16.52,-0.0022751464843749998,0.07885153132107049,0.444,-0.41,0.07888434751712868,0.854,-0.0018018554687499997,0.09217633034279184,0.603,-0.398,0.09219393992336888,1.001,-0.002023291015625,0.0690857970781203,0.332,-0.298,0.06911541842782351,0.63,-0.003342333984375,0.0541597801145141,0.22,-0.237,0.05426281395684917,0.45699999999999996
2004.03.04.17.02,-0.00251123046875,0.08036706421535704,0.444,-0.422,0.08040628886512857,0.866,-0.0013915039062499998,0.09270648061980424,0.493,-0.413,0.09271692311563866,0.9059999999999999,-0.0026721191406249996,0.06822853273879581,0.325,-0.256,0.06828083845699777,0.581,-0.003192724609375,0.05523170490185475,0.242,-0.269,0.05532390728064021,0.511
2004.03.04.17.12,-0.0018786621093749996,0.07985354681681757,0.664,-0.449,0.07987564278643944,1.113,-0.0017950683593750002,0.09179453558239889,0.488,-0.459,0.09181208544196741,0.9470000000000001,-0.001432421875,0.06874212471651404,0.496,-0.422,0.06875704722403915,0.9179999999999999,-0.0027800781250000004,0.054088285700268746,0.286,-0.31,0.05415968504685935,0.596
2004.03.04.17.22,-0.00227978515625,0.08272823803698373,0.493,-0.542,0.08275964468907838,1.0350000000000001,-0.001122265625,0.09410532191973493,0.535,-0.508,0.09411201354635869,1.0430000000000001,-0.0020387695312500003,0.07020358968554205,0.312,-0.334,0.07023318721186943,0.646,-0.00293525390625,0.05631228762562256,0.256,-0.293,0.05638873516159943,0.5489999999999999
2004.03.04.17.32,-0.002069970703125,0.08179070646869105,0.449,-0.398,0.0818168958306252,0.847,-0.0019392578124999998,0.09293920235199007,0.554,-0.73,0.09295943230618128,1.284,-0.0021058105468749998,0.0678500319914261,0.466,-0.417,0.06788270235705762,0.883,-0.0027475097656250004,0.0553495141747845,0.3,-0.254,0.05541766441575173,0.554
2004.03.04.17.42,-0.0023368652343750003,0.07917871429370708,0.457,-0.369,0.07921319168123529,0.8260000000000001,-0.0014616210937500001,0.09258455801335504,0.542,-0.569,0.09259609451132375,1.111,-0.0015752441406249999,0.06807522552666867,0.41,-0.391,0.06809344847053478,0.8009999999999999,-0.00321943359375,0.054417158524372476,0.259,-0.269,0.054512309568860225,0.528
2004.03.04.17.52,-0.0016356933593749997,0.08100163147835958,0.52,-0.444,0.0810181448499154,0.964,-0.00161845703125,0.09248230738292189,0.569,-0.513,0.092496467943545,1.0819999999999999,-0.0004458984374999999,0.07046364243389767,0.417,-0.383,0.07046505325669421,0.8,-0.0030463378906249996,0.055540687957708244,0.261,-0.256,0.05562416914758705,0.517
2004.03.04.18.02,-0.0017589355468749998,0.07907219643627945,0.383,-0.4,0.07909175749416386,0.783,-0.0023586425781250003,0.09184974428865755,0.496,-0.413,0.091880023512748,0.909,-0.0014946289062500002,0.0672112688367907,0.342,-0.33,0.0672278853915453,0.672,-0.00346357421875,0.054897546099017126,0.264,-0.264,0.055006698810803945,0.528
2004.03.04.18.12,-0.002579638671875,0.08110426115324146,0.486,-0.508,0.08114527535778424,0.994,-0.000939501953125,0.09269469692508411,0.469,-0.447,0.09269945793775239,0.9159999999999999,-0.0023106933593749998,0.07053402466648323,0.325,-0.366,0.07057186365296814,0.6910000000000001,-0.0027841796875000004,0.05484603007823549,0.251,-0.251,0.05491665204539512,0.502
2004.03.04.18.22,-0.0013249511718750003,0.08043122925305675,0.366,-0.679,0.08044214153517809,1.045,-0.0018584960937499998,0.09272634730462004,0.793,-0.503,0.09274497017190474,1.296,-0.0014150878906250002,0.06791138683467361,0.352,-0.422,0.06792612851875834,0.774,-0.002795703125,0.05540058894068153,0.295,-0.347,0.055471084457918256,0.6419999999999999
2004.03.04.18.32,-0.00218310546875,0.08336517855690596,0.779,-0.557,0.08339375843138681,1.336,-0.00230830078125,0.09332272721835785,0.576,-0.605,0.09335127030720444,1.181,-0.0018805664062500004,0.07027284988478255,0.435,-0.352,0.07029800822880759,0.7869999999999999,-0.003385986328125,0.05677686407200891,0.332,-0.286,0.05687773903088646,0.618
2004.03.04.18.42,-0.00223798828125,0.07968900673977394,0.493,-0.481,0.07972042640828478,0.974,-0.0013353515624999997,0.09378820440451603,0.532,-0.601,0.09379771025573466,1.133,-0.002037255859375,0.0690154989152188,0.43,-0.388,0.06904556105900744,0.8180000000000001,-0.00350517578125,0.05472154451538067,0.217,-0.344,0.05483369120719715,0.5609999999999999
2004.03.04.18.52,-0.0014772460937500002,0.07830176982700328,0.493,-0.393,0.07831570349593049,0.886,-0.0022818847656249997,0.09089667567299028,0.554,-0.476,0.09092531356274981,1.03,-0.002183642578125,0.06847255748779305,0.325,-0.33,0.0685073676609175,0.655,-0.003369970703125,0.055651742927058934,0.276,-0.261,0.05575368322684498,0.537
2004.03.04.19.02,-0.0029755859374999997,0.07849753672021213,0.457,-0.388,0.0785539138605614,0.845,-0.0008992675781250003,0.09058108289035055,0.469,-0.491,0.09058554663833313,0.96,-0.002284912109375,0.06794920212357579,0.344,-0.347,0.06798760837518941,0.691,-0.003630126953125,0.053683245798629486,0.237,-0.244,0.053805842630441865,0.481
2004.03.04.19.12,-0.002058251953125,0.07996114275603233,0.615,-0.469,0.07998762874315705,1.084,-0.0016501953125000004,0.09197132439886142,0.442,-0.413,0.09198612752067564,0.855,-0.001276220703125,0.06991233783403356,0.361,-0.33,0.06992398530335013,0.6910000000000001,-0.002971240234375,0.054033896000718895,0.251,-0.288,0.054115526289105556,0.5389999999999999
2004.03.04.19.22,-0.0021415039062500003,0.08225114334836486,0.486,-0.459,0.08227901689430757,0.9450000000000001,-0.0018594238281249998,0.09300468168061099,0.532,-0.513,0.09302326736620455,1.045,-0.0012552246093749998,0.0680753176567737,0.425,-0.4,0.06808688906750422,0.825,-0.0026127441406249997,0.05522032117608521,0.264,-0.308,0.055282097488557495,0.5720000000000001
2004.03.04.19.32,-0.0016962402343750002,0.08016439569675968,0.498,-0.41,0.08018233950415375,0.9079999999999999,-0.00153681640625,0.09205283125579833,0.483,-0.508,0.09206565889013667,0.991,-0.00095634765625,0.06737597727100428,0.349,-0.437,0.06738276422099719,0.786,-0.0032232421875,0.05553361670916743,0.244,-0.273,0.05562707861284826,0.517
2004.03.04.19.42,-0.0023320800781250002,0.07817369373864579,0.449,-0.366,0.07820847134572044,0.815,-0.0018445800781250001,0.09192403089495156,0.542,-0.574,0.09194253603006948,1.116,-0.001978271484375,0.07095739373128944,0.339,-0.325,0.07098496519125107,0.664,-0.00369228515625,0.054148011662882745,0.286,-0.281,0.05427375182091938,0.567
2004.03.04.19.52,-0.0015435058593750001,0.0803156356502048,0.491,-0.43,0.08033046582856578,0.921,-0.0023235351562499998,0.09287175093578062,0.63,-0.415,0.09290081236189487,1.045,-0.00228603515625,0.06978832546629406,0.332,-0.327,0.06982575691050545,0.659,-0.00340361328125,0.05602132935242565,0.244,-0.259,0.0561246285135256,0.503
2004.03.04.20.02,-0.0024716796875,0.07924018804296781,0.667,-0.43,0.07927872729529971,1.097,-0.002078955078125,0.09298418079127095,0.51,-0.427,0.09300741869141743,0.937,-0.0018900390625000002,0.07120915714243481,0.378,-0.364,0.07123423550929532,0.742,-0.00314248046875,0.05411134816373803,0.269,-0.295,0.05420252008526679,0.5640000000000001
2004.03.04.20.12,-0.00215224609375,0.08185369274772787,0.435,-0.459,0.08188198324227071,0.894,-0.002260009765625,0.09212762315210436,0.435,-0.42,0.09215533946438956,0.855,-0.0014556152343750003,0.07139978966065888,0.337,-0.298,0.07141462580800151,0.635,-0.00277607421875,0.05505075741895602,0.264,-0.33,0.05512070827256078,0.5940000000000001
2004.03.04.20.22,-0.0013875488281250002,0.07905705299447637,0.464,-0.366,0.07906922865389464,0.8300000000000001,-0.002480517578125,0.09211299007603509,0.535,-0.537,0.0921463830446053,1.072,-0.00150400390625,0.06815675925119229,0.608,-0.574,0.0681733515339755,1.182,-0.0032997070312500002,0.055450768387443644,0.254,-0.461,0.055548859405481946,0.7150000000000001
2004.03.04.20.32,-0.001833251953125,0.08159623570617083,0.452,-0.544,0.08161682727318323,0.996,-0.0016333496093749998,0.0928214994117092,0.503,-0.461,0.0928358690592401,0.964,-0.0016996093749999997,0.06874920240903644,0.364,-0.425,0.06877020796759488,0.7889999999999999,-0.00283330078125,0.05493993919182763,0.295,-0.254,0.055012948582299694,0.5489999999999999
2004.03.04.20.42,-0.0025919921875,0.07931994851706561,0.383,-0.415,0.07936228736780461,0.798,-0.0019203125000000001,0.09143007594124099,0.471,-0.425,0.09145023994894028,0.8959999999999999,-0.002168408203125,0.07024541318993002,0.317,-0.305,0.07027887355642073,0.622,-0.002776953125,0.05428958949407615,0.317,-0.249,0.05436056471463251,0.5660000000000001
2004.03.04.20.52,-0.0019399414062500002,0.079454401147547,0.442,-0.356,0.07947808021319464,0.798,-0.0022642089843749997,0.09275405076786108,0.508,-0.398,0.09278168233100688,0.906,-0.0016411621093749998,0.06849474913594747,0.334,-0.347,0.06851440777139962,0.681,-0.003348095703125,0.054499095742987703,0.31,-0.293,0.05460184229163541,0.603
2004.03.04.21.02,-0.00211572265625,0.0803687751943227,0.43,-0.486,0.080396618763439,0.9159999999999999,-0.0020834472656250003,0.08983821623953102,0.396,-0.391,0.08986237171146427,0.787,-0.0014353515624999998,0.06796826738530841,0.371,-0.315,0.0679834215487037,0.6859999999999999,-0.002873046875,0.05513598774505452,0.266,-0.291,0.05521079190673459,0.5569999999999999
2004.03.04.21.12,-0.0028957031250000003,0.0804711951151194,0.417,-0.42,0.08052327824824167,0.837,-0.001862841796875,0.09166573524335819,0.491,-0.452,0.09168466173393248,0.9430000000000001,-0.0022866699218750002,0.07160935009848761,0.386,-0.388,0.07164585040921334,0.774,-0.0036211914062500004,0.0550513730257298,0.261,-0.256,0.05517034256934381,0.517
2004.03.04.21.22,-0.0021511230468750004,0.08145895524950174,0.442,-0.415,0.08148735313349627,0.857,-0.001375146484375,0.09174591291496116,0.459,-0.403,0.0917562181241856,0.8620000000000001,-0.001694677734375,0.06897529131157938,0.33,-0.361,0.0689961067317615,0.6910000000000001,-0.002649951171875,0.05444113233251172,0.303,-0.293,0.05450558807002613,0.596
2004.03.04.21.32,-0.0021807617187500003,0.07995953652598942,0.447,-0.356,0.07998926929985671,0.8029999999999999,-0.0018738281250000003,0.09034479525615578,0.496,-0.425,0.09036422556365296,0.921,-0.0011588867187499999,0.0687491331559759,0.344,-0.342,0.06875889999211011,0.6859999999999999,-0.0033043457031250003,0.054465392723750415,0.225,-0.327,0.054565535872729456,0.552
2004.03.04.21.42,-0.00214453125,0.07953701912631013,0.413,-0.452,0.07956592502938208,0.865,-0.0018302734375,0.08921981228309933,0.452,-0.479,0.08923858360982373,0.931,-0.0016435546875000003,0.06756900550794681,0.396,-0.347,0.06758899153962684,0.743,-0.002927880859375,0.05373299716539578,0.264,-0.225,0.053812707334821255,0.489
